t test_mse train_mse W_norm a_norm y_norm_sq score_W_resc score_a_resc log_P time
183 5.0622e-02 4.3183e-02 2.4773e-01 1.0978e+01 3.1198e-01 2.3445e-02 2.0388e-02 -2.2780e+00 2.9639e+00
184 5.0615e-02 4.2826e-02 2.4794e-01 1.0997e+01 3.1320e-01 1.4352e-02 -2.1063e-02 -2.3089e+00 2.9705e+00
185 5.0729e-02 4.2905e-02 2.4845e-01 1.0988e+01 3.1244e-01 -2.7572e-02 3.6863e-02 -2.2926e+00 2.9767e+00
186 5.0480e-02 4.2718e-02 2.4800e-01 1.0992e+01 3.1726e-01 1.3783e-02 8.8495e-03 -2.2806e+00 2.9829e+00
187 5.0122e-02 4.2485e-02 2.4838e-01 1.0982e+01 3.1546e-01 1.8475e-02 -2.1989e-02 -2.2934e+00 2.9884e+00
188 5.0435e-02 4.2480e-02 2.4861e-01 1.0979e+01 3.1487e-01 7.9520e-03 2.7467e-02 -2.3036e+00 2.9945e+00
189 5.0184e-02 4.2335e-02 2.4913e-01 1.0990e+01 3.1433e-01 1.2826e-03 -3.5844e-02 -2.2844e+00 3.0001e+00
190 5.0605e-02 4.2242e-02 2.4896e-01 1.0980e+01 3.2384e-01 5.0937e-03 3.1007e-02 -2.3032e+00 3.0063e+00
191 5.0115e-02 4.2111e-02 2.4885e-01 1.0981e+01 3.1584e-01 8.6157e-04 1.9424e-02 -2.2764e+00 3.0124e+00
192 5.0256e-02 4.2042e-02 2.4924e-01 1.0980e+01 3.1583e-01 6.0704e-03 2.8411e-02 -2.2761e+00 3.0186e+00
193 4.9824e-02 4.1793e-02 2.4982e-01 1.1003e+01 3.1938e-01 -1.3103e-02 1.9636e-03 -2.2903e+00 3.0242e+00
194 4.9998e-02 4.1481e-02 2.4997e-01 1.1021e+01 3.1785e-01 5.5185e-03 9.6969e-03 -2.2809e+00 3.0310e+00
195 5.0074e-02 4.1486e-02 2.5032e-01 1.1047e+01 3.1658e-01 -2.4482e-02 5.1854e-03 -2.3082e+00 3.0365e+00
196 4.9746e-02 4.1326e-02 2.5062e-01 1.1042e+01 3.1958e-01 -3.5583e-02 4.1642e-02 -2.2864e+00 3.0458e+00
197 4.9681e-02 4.1325e-02 2.5031e-01 1.1035e+01 3.2025e-01 -1.6298e-02 2.3201e-02 -2.2931e+00 3.0526e+00
198 4.8856e-02 4.0944e-02 2.5091e-01 1.1043e+01 3.1628e-01 6.0049e-03 2.9067e-02 -2.3076e+00 3.0588e+00
199 4.8815e-02 4.0879e-02 2.5095e-01 1.1062e+01 3.1282e-01 6.9539e-03 1.0765e-02 -2.2656e+00 3.0644e+00
200 4.9162e-02 4.0928e-02 2.5112e-01 1.1087e+01 3.1010e-01 2.2070e-02 2.1774e-02 -2.2653e+00 3.0708e+00
201 4.8612e-02 4.0761e-02 2.5122e-01 1.1100e+01 3.1430e-01 -1.7928e-02 9.8310e-03 -2.2891e+00 3.0770e+00
202 4.9092e-02 4.0723e-02 2.5154e-01 1.1106e+01 3.1401e-01 -1.1250e-03 -6.7085e-03 -2.2846e+00 3.0831e+00
203 4.8950e-02 4.0449e-02 2.5234e-01 1.1124e+01 3.1831e-01 -1.0140e-02 -2.8299e-02 -2.2701e+00 3.0894e+00
204 4.8999e-02 4.0687e-02 2.5176e-01 1.1132e+01 3.1446e-01 4.8040e-03 -5.3128e-03 -2.2715e+00 3.0949e+00
205 4.9703e-02 4.0688e-02 2.5196e-01 1.1139e+01 3.1276e-01 -3.1887e-02 -9.6691e-04 -2.2858e+00 3.1011e+00
206 4.9525e-02 4.0535e-02 2.5267e-01 1.1138e+01 3.1739e-01 -2.0695e-02 -3.7859e-02 -2.2745e+00 3.1081e+00
207 4.8972e-02 4.0506e-02 2.5222e-01 1.1136e+01 3.2238e-01 -1.1731e-04 -2.2024e-02 -2.2702e+00 3.1150e+00
208 4.9012e-02 4.0480e-02 2.5269e-01 1.1131e+01 3.1623e-01 -3.8380e-03 -2.2290e-03 -2.2765e+00 3.1211e+00
209 4.8475e-02 4.0557e-02 2.5347e-01 1.1147e+01 3.1322e-01 1.7295e-03 -2.5112e-02 -2.2717e+00 3.1273e+00
210 4.8432e-02 4.0446e-02 2.5293e-01 1.1161e+01 3.1404e-01 -1.1724e-02 -2.5732e-02 -2.2773e+00 3.1351e+00
211 4.8744e-02 4.0343e-02 2.5354e-01 1.1169e+01 3.1844e-01 2.6014e-02 -2.0937e-02 -2.2537e+00 3.1406e+00
212 4.8449e-02 4.0341e-02 2.5349e-01 1.1183e+01 3.2010e-01 -1.6593e-02 -3.0195e-02 -2.2689e+00 3.1468e+00
213 4.8629e-02 4.0270e-02 2.5289e-01 1.1190e+01 3.1806e-01 -2.5654e-02 2.8045e-02 -2.2913e+00 3.1531e+00
214 4.8763e-02 4.0134e-02 2.5336e-01 1.1190e+01 3.2407e-01 1.4585e-02 2.9208e-02 -2.2962e+00 3.1587e+00
215 4.8408e-02 3.9924e-02 2.5330e-01 1.1208e+01 3.1798e-01 1.1354e-02 6.3036e-03 -2.2740e+00 3.1643e+00
216 4.8416e-02 3.9902e-02 2.5354e-01 1.1208e+01 3.1759e-01 1.3339e-04 -2.5259e-03 -2.2736e+00 3.1705e+00
217 4.8956e-02 3.9958e-02 2.5335e-01 1.1204e+01 3.1724e-01 2.3373e-03 1.9072e-02 -2.2557e+00 3.1767e+00
218 4.8744e-02 3.9845e-02 2.5357e-01 1.1205e+01 3.1689e-01 -1.6937e-02 4.9443e-03 -2.2770e+00 3.1835e+00
219 4.8129e-02 3.9723e-02 2.5342e-01 1.1207e+01 3.2159e-01 2.3995e-02 5.3185e-02 -2.2652e+00 3.1900e+00
220 4.7758e-02 3.9587e-02 2.5353e-01 1.1213e+01 3.2115e-01 1.8372e-02 -1.8390e-02 -2.2612e+00 3.1969e+00
221 4.7786e-02 3.9403e-02 2.5405e-01 1.1230e+01 3.2292e-01 2.7632e-02 4.4602e-02 -2.2489e+00 3.2024e+00
222 4.7896e-02 3.9359e-02 2.5419e-01 1.1240e+01 3.1778e-01 4.2230e-03 7.6139e-03 -2.2898e+00 3.2093e+00
223 4.7881e-02 3.9360e-02 2.5378e-01 1.1249e+01 3.1468e-01 1.6737e-02 2.5071e-02 -2.2923e+00 3.2161e+00
224 4.8185e-02 3.9301e-02 2.5450e-01 1.1246e+01 3.1937e-01 8.9423e-03 1.7539e-02 -2.2774e+00 3.2230e+00
225 4.7826e-02 3.9082e-02 2.5505e-01 1.1257e+01 3.1985e-01 2.1850e-02 2.9281e-02 -2.2848e+00 3.2298e+00
226 4.8491e-02 3.9236e-02 2.5534e-01 1.1253e+01 3.1740e-01 -2.2024e-02 6.5607e-03 -2.2636e+00 3.2360e+00
227 4.8089e-02 3.9080e-02 2.5491e-01 1.1245e+01 3.2052e-01 -1.4844e-02 3.1655e-02 -2.2438e+00 3.2422e+00
228 4.7928e-02 3.8927e-02 2.5516e-01 1.1252e+01 3.2345e-01 -6.2733e-03 -1.1683e-02 -2.2770e+00 3.2490e+00
229 4.7775e-02 3.8782e-02 2.5535e-01 1.1252e+01 3.2349e-01 -6.6193e-03 1.1580e-02 -2.3007e+00 3.2551e+00
230 4.7673e-02 3.8787e-02 2.5549e-01 1.1245e+01 3.2436e-01 -9.3538e-03 -4.9490e-03 -2.2745e+00 3.2613e+00
231 4.7512e-02 3.8971e-02 2.5538e-01 1.1249e+01 3.2514e-01 1.5380e-02 2.7092e-02 -2.2544e+00 3.2676e+00
232 4.7183e-02 3.8763e-02 2.5591e-01 1.1268e+01 3.2642e-01 -1.6663e-04 -4.4428e-03 -2.2854e+00 3.2731e+00
233 4.7119e-02 3.8693e-02 2.5626e-01 1.1270e+01 3.2439e-01 6.0714e-03 1.1651e-02 -2.2774e+00 3.2799e+00
234 4.7126e-02 3.8548e-02 2.5701e-01 1.1274e+01 3.2464e-01 2.5849e-02 1.0170e-02 -2.2652e+00 3.2855e+00
235 4.6249e-02 3.8607e-02 2.5754e-01 1.1278e+01 3.2446e-01 -1.9017e-02 -9.6082e-03 -2.2541e+00 3.2923e+00
236 4.6414e-02 3.8553e-02 2.5737e-01 1.1260e+01 3.2338e-01 -1.9331e-02 3.9678e-02 -2.2776e+00 3.3004e+00
237 4.6963e-02 3.8423e-02 2.5747e-01 1.1267e+01 3.2037e-01 -3.3340e-03 -4.3050e-02 -2.2738e+00 3.3066e+00
238 4.6771e-02 3.8083e-02 2.5746e-01 1.1281e+01 3.1897e-01 1.4773e-02 3.8144e-02 -2.2724e+00 3.3134e+00
239 4.6647e-02 3.8219e-02 2.5754e-01 1.1294e+01 3.2233e-01 4.7996e-03 -2.6321e-02 -2.2777e+00 3.3196e+00
240 4.6318e-02 3.7762e-02 2.5791e-01 1.1296e+01 3.2241e-01 -2.2317e-02 -3.7817e-02 -2.2506e+00 3.3258e+00
241 4.6136e-02 3.7715e-02 2.5815e-01 1.1283e+01 3.2338e-01 1.4613e-02 4.1280e-02 -2.3012e+00 3.3313e+00
242 4.6014e-02 3.7828e-02 2.5811e-01 1.1294e+01 3.2061e-01 -1.7814e-02 2.8606e-02 -2.2651e+00 3.3369e+00
243 4.6095e-02 3.7928e-02 2.5829e-01 1.1296e+01 3.2200e-01 1.6847e-02 -1.0159e-02 -2.2625e+00 3.3430e+00
244 4.5917e-02 3.7764e-02 2.5855e-01 1.1295e+01 3.2112e-01 1.8262e-02 1.0460e-02 -2.2387e+00 3.3487e+00
245 4.5898e-02 3.7712e-02 2.5865e-01 1.1320e+01 3.2319e-01 -3.5927e-03 3.3398e-02 -2.2685e+00 3.3556e+00
246 4.5738e-02 3.7578e-02 2.5870e-01 1.1321e+01 3.1796e-01 6.0102e-03 1.0466e-02 -2.2429e+00 3.3618e+00
247 4.5649e-02 3.7486e-02 2.5885e-01 1.1316e+01 3.2420e-01 -1.3313e-02 -2.0957e-02 -2.2326e+00 3.3679e+00
248 4.6049e-02 3.7077e-02 2.5880e-01 1.1335e+01 3.2085e-01 1.9025e-02 -1.5544e-02 -2.2677e+00 3.3748e+00
249 4.6109e-02 3.7063e-02 2.5914e-01 1.1336e+01 3.1884e-01 -1.8849e-02 4.6339e-03 -2.2598e+00 3.3803e+00
250 4.6281e-02 3.7135e-02 2.5978e-01 1.1343e+01 3.2109e-01 -1.3186e-02 -2.4270e-03 -2.2520e+00 3.3865e+00
251 4.6646e-02 3.7075e-02 2.5963e-01 1.1348e+01 3.2081e-01 -6.2196e-03 -5.0759e-02 -2.2450e+00 3.3920e+00
252 4.6418e-02 3.7091e-02 2.5984e-01 1.1342e+01 3.2284e-01 -1.8512e-02 -5.9542e-03 -2.2770e+00 3.3975e+00
253 4.5438e-02 3.6904e-02 2.5983e-01 1.1316e+01 3.2756e-01 -2.2334e-02 6.3097e-03 -2.2532e+00 3.4037e+00
254 4.5538e-02 3.7000e-02 2.5966e-01 1.1318e+01 3.2954e-01 -1.3635e-02 2.5353e-02 -2.2501e+00 3.4093e+00
255 4.5807e-02 3.6971e-02 2.5940e-01 1.1307e+01 3.2132e-01 8.3912e-03 -2.7929e-02 -2.2601e+00 3.4148e+00
256 4.5776e-02 3.7087e-02 2.5969e-01 1.1318e+01 3.2861e-01 1.5177e-03 5.6318e-03 -2.2474e+00 3.4203e+00
257 4.5797e-02 3.6899e-02 2.5980e-01 1.1330e+01 3.2695e-01 4.9950e-03 -3.1392e-02 -2.2821e+00 3.4890e+00
258 4.6117e-02 3.6731e-02 2.5965e-01 1.1345e+01 3.3030e-01 -8.8067e-03 1.7050e-02 -2.2430e+00 3.4945e+00
259 4.6322e-02 3.6809e-02 2.5963e-01 1.1335e+01 3.2593e-01 9.2240e-03 4.2770e-02 -2.2697e+00 3.5007e+00
260 4.7152e-02 3.6896e-02 2.5961e-01 1.1321e+01 3.2788e-01 1.8922e-02 1.3002e-03 -2.2633e+00 3.5069e+00
261 4.6669e-02 3.6612e-02 2.5907e-01 1.1327e+01 3.1999e-01 3.6191e-02 -5.4767e-02 -2.2806e+00 3.5124e+00
262 4.6245e-02 3.6598e-02 2.5933e-01 1.1331e+01 3.2277e-01 3.6927e-03 7.2611e-03 -2.2600e+00 3.5181e+00
263 4.6214e-02 3.6496e-02 2.5962e-01 1.1332e+01 3.2227e-01 9.3555e-03 3.8643e-03 -2.2578e+00 3.5236e+00
264 4.6182e-02 3.6278e-02 2.5943e-01 1.1340e+01 3.2267e-01 1.5682e-02 5.0241e-02 -2.2724e+00 3.5298e+00
265 4.6410e-02 3.6199e-02 2.5981e-01 1.1338e+01 3.2391e-01 -3.9328e-03 -2.7637e-02 -2.2735e+00 3.5367e+00
266 4.5537e-02 3.5891e-02 2.5966e-01 1.1357e+01 3.2648e-01 -1.8930e-02 -2.2936e-02 -2.2623e+00 3.5429e+00
267 4.5436e-02 3.5741e-02 2.5965e-01 1.1347e+01 3.2491e-01 5.7752e-03 -4.9154e-02 -2.2502e+00 3.5483e+00
268 4.5228e-02 3.5701e-02 2.6009e-01 1.1361e+01 3.2616e-01 -1.7990e-02 6.8589e-03 -2.2522e+00 3.5553e+00
269 4.5388e-02 3.5607e-02 2.5970e-01 1.1380e+01 3.2419e-01 -1.1060e-02 9.5616e-03 -2.2434e+00 3.5609e+00
270 4.5495e-02 3.5754e-02 2.5938e-01 1.1376e+01 3.3009e-01 2.7200e-02 -7.0348e-05 -2.2715e+00 3.5671e+00
271 4.4827e-02 3.5539e-02 2.5940e-01 1.1405e+01 3.3301e-01 1.4815e-02 -2.2804e-02 -2.2417e+00 3.5726e+00
272 4.5150e-02 3.5394e-02 2.5924e-01 1.1407e+01 3.2533e-01 3.5117e-02 8.4668e-04 -2.2517e+00 3.5781e+00
273 4.5246e-02 3.5568e-02 2.5907e-01 1.1402e+01 3.2529e-01 -2.2549e-02 -2.0404e-02 -2.2477e+00 3.5843e+00
274 4.5425e-02 3.5465e-02 2.5931e-01 1.1400e+01 3.2686e-01 -1.2516e-02 1.6739e-02 -2.2296e+00 3.5898e+00
275 4.5533e-02 3.5247e-02 2.5958e-01 1.1408e+01 3.2565e-01 -1.6001e-02 2.7995e-02 -2.2412e+00 3.5954e+00
276 4.4695e-02 3.5079e-02 2.6018e-01 1.1395e+01 3.2691e-01 -9.6449e-03 5.5149e-02 -2.2617e+00 3.6009e+00
277 4.5171e-02 3.5172e-02 2.5997e-01 1.1412e+01 3.2746e-01 1.9918e-02 3.6103e-02 -2.2240e+00 3.6072e+00
278 4.5381e-02 3.5146e-02 2.6057e-01 1.1413e+01 3.2430e-01 3.1649e-03 2.8767e-02 -2.2523e+00 3.6147e+00
279 4.4181e-02 3.4677e-02 2.6019e-01 1.1428e+01 3.2301e-01 1.3885e-02 4.0210e-03 -2.2530e+00 3.6222e+00
280 4.4557e-02 3.4856e-02 2.6032e-01 1.1452e+01 3.2268e-01 -1.4285e-03 -1.8944e-02 -2.2674e+00 3.6280e+00
281 4.4531e-02 3.4530e-02 2.6038e-01 1.1432e+01 3.3006e-01 1.0927e-03 -1.2599e-02 -2.2582e+00 3.6348e+00
282 4.4108e-02 3.4620e-02 2.6051e-01 1.1416e+01 3.2436e-01 -6.9559e-03 1.0431e-02 -2.2320e+00 3.6403e+00
283 4.4149e-02 3.4417e-02 2.6056e-01 1.1394e+01 3.2322e-01 -1.1654e-02 -1.0279e-02 -2.2598e+00 3.6466e+00
284 4.4058e-02 3.4441e-02 2.6077e-01 1.1379e+01 3.2435e-01 -4.5798e-03 -3.2348e-02 -2.2451e+00 3.6529e+00
285 4.4274e-02 3.4519e-02 2.6093e-01 1.1397e+01 3.2263e-01 -1.6043e-02 2.6852e-03 -2.2359e+00 3.6592e+00
286 4.3971e-02 3.4530e-02 2.6063e-01 1.1416e+01 3.2705e-01 9.9186e-03 2.0627e-02 -2.2524e+00 3.6654e+00
287 4.4196e-02 3.4358e-02 2.6071e-01 1.1420e+01 3.2595e-01 8.1111e-03 -9.3609e-03 -2.2568e+00 3.6716e+00
288 4.4056e-02 3.4252e-02 2.5988e-01 1.1393e+01 3.2504e-01 -3.9138e-03 2.4827e-02 -2.2559e+00 3.6771e+00
289 4.4045e-02 3.4308e-02 2.6009e-01 1.1392e+01 3.2702e-01 -5.5900e-03 -3.9331e-02 -2.2480e+00 3.6826e+00
290 4.4346e-02 3.4102e-02 2.6035e-01 1.1396e+01 3.2374e-01 -3.9965e-02 1.9300e-02 -2.2553e+00 3.6889e+00
291 4.4094e-02 3.4161e-02 2.6066e-01 1.1383e+01 3.2155e-01 9.5123e-03 -1.3063e-02 -2.2468e+00 3.6957e+00
292 4.4401e-02 3.4267e-02 2.6061e-01 1.1358e+01 3.2510e-01 3.2362e-02 -6.9969e-03 -2.2609e+00 3.7012e+00
293 4.4277e-02 3.4222e-02 2.6056e-01 1.1375e+01 3.2559e-01 -2.3867e-03 4.9442e-03 -2.2471e+00 3.7080e+00
294 4.4354e-02 3.4045e-02 2.6004e-01 1.1366e+01 3.2629e-01 3.5933e-02 -1.2457e-03 -2.2618e+00 3.7135e+00
295 4.4489e-02 3.4107e-02 2.5988e-01 1.1362e+01 3.2879e-01 4.7987e-02 -2.7367e-02 -2.2165e+00 3.7206e+00
296 4.4508e-02 3.4038e-02 2.6018e-01 1.1362e+01 3.2775e-01 -2.8743e-02 1.7722e-02 -2.2612e+00 3.7274e+00
297 4.3748e-02 3.3872e-02 2.6037e-01 1.1355e+01 3.2449e-01 -1.8007e-02 3.2833e-02 -2.2513e+00 3.7336e+00
298 4.3778e-02 3.3755e-02 2.6021e-01 1.1362e+01 3.2250e-01 7.8297e-03 1.7893e-02 -2.2668e+00 3.7405e+00
299 4.3823e-02 3.3743e-02 2.6029e-01 1.1342e+01 3.2812e-01 5.1834e-02 -4.6348e-02 -2.2434e+00 3.7460e+00
300 4.3810e-02 3.3708e-02 2.6055e-01 1.1330e+01 3.3403e-01 4.5459e-03 7.9558e-03 -2.2586e+00 3.7521e+00
301 4.3791e-02 3.3775e-02 2.6104e-01 1.1338e+01 3.3297e-01 2.3149e-02 -2.0011e-02 -2.2578e+00 3.7583e+00
302 4.3615e-02 3.3755e-02 2.6099e-01 1.1342e+01 3.2469e-01 3.2887e-02 -7.3826e-03 -2.2394e+00 3.7651e+00
303 4.4108e-02 3.3877e-02 2.6126e-01 1.1339e+01 3.2574e-01 -4.3011e-03 1.0970e-02 -2.2424e+00 3.7710e+00
304 4.3784e-02 3.3662e-02 2.6154e-01 1.1332e+01 3.2901e-01 3.5523e-03 1.4749e-02 -2.2442e+00 3.7772e+00
305 4.3941e-02 3.3516e-02 2.6125e-01 1.1344e+01 3.2852e-01 1.7791e-02 1.1815e-03 -2.2104e+00 3.7834e+00
306 4.3945e-02 3.3698e-02 2.6140e-01 1.1340e+01 3.2878e-01 -1.5332e-02 -1.9839e-02 -2.2296e+00 3.7902e+00
307 4.3403e-02 3.3412e-02 2.6140e-01 1.1333e+01 3.3028e-01 4.5398e-04 3.8940e-03 -2.2186e+00 3.7957e+00
308 4.3524e-02 3.3349e-02 2.6130e-01 1.1374e+01 3.3167e-01 -2.4729e-03 1.6563e-02 -2.2384e+00 3.8025e+00
309 4.3677e-02 3.3200e-02 2.6148e-01 1.1365e+01 3.3179e-01 -3.4103e-02 1.3761e-02 -2.2553e+00 3.8081e+00
310 4.3461e-02 3.3099e-02 2.6124e-01 1.1369e+01 3.2699e-01 2.4753e-03 -1.3928e-02 -2.2460e+00 3.8143e+00
311 4.2877e-02 3.3082e-02 2.6134e-01 1.1371e+01 3.2424e-01 2.3037e-02 9.4028e-03 -2.2603e+00 3.8198e+00
312 4.2810e-02 3.3041e-02 2.6166e-01 1.1357e+01 3.2782e-01 -1.8161e-03 -3.6812e-02 -2.2364e+00 3.8253e+00
313 4.2380e-02 3.2949e-02 2.6175e-01 1.1348e+01 3.2652e-01 -3.8735e-02 -1.7596e-02 -2.2499e+00 3.8322e+00
314 4.2573e-02 3.2922e-02 2.6169e-01 1.1362e+01 3.2710e-01 -7.2954e-03 -5.1547e-02 -2.2425e+00 3.8378e+00
315 4.2493e-02 3.2769e-02 2.6207e-01 1.1376e+01 3.2728e-01 5.8549e-03 -1.4942e-03 -2.2434e+00 3.8433e+00
316 4.2543e-02 3.2523e-02 2.6179e-01 1.1386e+01 3.2384e-01 -2.3893e-02 3.8895e-03 -2.2522e+00 3.8496e+00
317 4.2912e-02 3.2206e-02 2.6206e-01 1.1379e+01 3.2530e-01 -1.5004e-02 2.7703e-02 -2.2475e+00 3.8551e+00
318 4.2864e-02 3.2454e-02 2.6195e-01 1.1374e+01 3.2384e-01 -2.6683e-02 7.6734e-03 -2.2405e+00 3.8613e+00
319 4.2432e-02 3.2459e-02 2.6196e-01 1.1360e+01 3.2479e-01 -1.1838e-02 -2.5314e-02 -2.2578e+00 3.8680e+00
320 4.1897e-02 3.2279e-02 2.6161e-01 1.1359e+01 3.2426e-01 1.2537e-02 -3.0001e-02 -2.2272e+00 3.8742e+00
321 4.2301e-02 3.2324e-02 2.6199e-01 1.1353e+01 3.2447e-01 2.7593e-04 -2.7201e-02 -2.2166e+00 3.8797e+00
322 4.2274e-02 3.2475e-02 2.6281e-01 1.1362e+01 3.3028e-01 -8.2109e-04 -3.6576e-03 -2.2450e+00 3.8859e+00
323 4.2482e-02 3.2472e-02 2.6213e-01 1.1345e+01 3.2581e-01 4.9995e-03 -1.2122e-03 -2.2608e+00 3.8914e+00
324 4.1915e-02 3.2188e-02 2.6257e-01 1.1329e+01 3.2742e-01 -3.7988e-02 -1.1221e-02 -2.2612e+00 3.8976e+00
325 4.2059e-02 3.1970e-02 2.6280e-01 1.1335e+01 3.3033e-01 -3.6438e-02 -3.0072e-02 -2.2343e+00 3.9038e+00
326 4.1875e-02 3.2160e-02 2.6281e-01 1.1332e+01 3.2363e-01 5.9233e-03 -6.9548e-03 -2.2404e+00 3.9093e+00
327 4.1489e-02 3.1936e-02 2.6300e-01 1.1329e+01 3.2505e-01 6.4786e-03 -6.7945e-02 -2.2272e+00 3.9155e+00
328 4.1634e-02 3.1933e-02 2.6291e-01 1.1344e+01 3.2632e-01 -1.7606e-02 2.7258e-02 -2.2003e+00 3.9211e+00
329 4.2070e-02 3.2042e-02 2.6275e-01 1.1343e+01 3.2391e-01 -1.5063e-02 -9.8399e-03 -2.2165e+00 3.9266e+00
330 4.2212e-02 3.2163e-02 2.6300e-01 1.1363e+01 3.2350e-01 -1.9641e-02 1.2476e-02 -2.2135e+00 3.9322e+00
331 4.2389e-02 3.2313e-02 2.6302e-01 1.1330e+01 3.2585e-01 6.2112e-02 5.3867e-02 -2.2476e+00 3.9383e+00
332 4.3138e-02 3.2477e-02 2.6292e-01 1.1354e+01 3.2613e-01 2.0686e-02 5.0429e-03 -2.2449e+00 3.9444e+00
333 4.2790e-02 3.2200e-02 2.6330e-01 1.1365e+01 3.2670e-01 -4.7868e-02 -4.7053e-02 -2.2344e+00 3.9514e+00
334 4.2460e-02 3.2263e-02 2.6351e-01 1.1360e+01 3.2838e-01 -1.7032e-02 -1.9995e-02 -2.2484e+00 3.9570e+00
335 4.2263e-02 3.1974e-02 2.6316e-01 1.1366e+01 3.2917e-01 -2.6940e-02 -1.7282e-02 -2.2384e+00 3.9625e+00
336 4.2148e-02 3.1809e-02 2.6357e-01 1.1377e+01 3.2925e-01 -3.1371e-02 -2.1414e-02 -2.2343e+00 3.9699e+00
337 4.2061e-02 3.1688e-02 2.6364e-01 1.1373e+01 3.2815e-01 -4.8868e-02 1.9499e-02 -2.2349e+00 3.9768e+00
338 4.2276e-02 3.1734e-02 2.6330e-01 1.1389e+01 3.3136e-01 -2.4351e-02 -2.4545e-02 -2.2352e+00 3.9823e+00
339 4.1764e-02 3.1467e-02 2.6373e-01 1.1391e+01 3.3056e-01 3.3747e-02 -2.8659e-02 -2.2434e+00 3.9892e+00
340 4.1539e-02 3.1540e-02 2.6389e-01 1.1388e+01 3.3440e-01 -2.4231e-02 4.4482e-02 -2.2557e+00 3.9963e+00
341 4.1356e-02 3.1466e-02 2.6380e-01 1.1385e+01 3.3256e-01 -1.4327e-02 -9.2056e-03 -2.2429e+00 4.0025e+00
342 4.1088e-02 3.1372e-02 2.6413e-01 1.1379e+01 3.3315e-01 6.6456e-03 -4.9946e-02 -2.2457e+00 4.0087e+00
343 4.0927e-02 3.1278e-02 2.6437e-01 1.1385e+01 3.3441e-01 -9.6923e-03 -2.2985e-02 -2.2326e+00 4.0148e+00
344 4.0718e-02 3.1476e-02 2.6406e-01 1.1362e+01 3.3000e-01 -1.0444e-02 -1.7127e-02 -2.2264e+00 4.0204e+00
345 4.0622e-02 3.1370e-02 2.6429e-01 1.1356e+01 3.2919e-01 -1.0554e-02 -2.7856e-02 -2.2353e+00 4.0275e+00
346 4.0878e-02 3.1289e-02 2.6470e-01 1.1381e+01 3.2922e-01 -1.4339e-02 -2.4278e-03 -2.2447e+00 4.0337e+00
347 4.0784e-02 3.1190e-02 2.6465e-01 1.1376e+01 3.3145e-01 -1.2507e-02 1.4474e-02 -2.2554e+00 4.0400e+00
348 4.0358e-02 3.0828e-02 2.6514e-01 1.1369e+01 3.3248e-01 -8.3569e-03 -3.6797e-02 -2.2304e+00 4.0455e+00
349 4.0746e-02 3.0675e-02 2.6470e-01 1.1339e+01 3.3014e-01 -1.5056e-02 2.0690e-02 -2.2422e+00 4.0517e+00
350 4.0370e-02 3.0349e-02 2.6493e-01 1.1353e+01 3.3037e-01 1.0946e-02 1.0957e-02 -2.2201e+00 4.0579e+00
351 4.0883e-02 3.0421e-02 2.6495e-01 1.1345e+01 3.3051e-01 2.0827e-02 1.3892e-02 -2.2384e+00 4.0640e+00
352 4.0695e-02 3.0416e-02 2.6509e-01 1.1344e+01 3.3173e-01 -6.6391e-03 1.7535e-02 -2.2254e+00 4.0709e+00
353 4.0694e-02 3.0449e-02 2.6531e-01 1.1347e+01 3.2540e-01 -2.1356e-02 -1.3822e-02 -2.2374e+00 4.0770e+00
354 4.0669e-02 3.0298e-02 2.6577e-01 1.1329e+01 3.2528e-01 2.2761e-02 -2.0160e-02 -2.2475e+00 4.0825e+00
355 4.0717e-02 3.0269e-02 2.6558e-01 1.1344e+01 3.2639e-01 -1.2130e-02 4.7693e-03 -2.2557e+00 4.0880e+00
356 4.0472e-02 3.0115e-02 2.6572e-01 1.1348e+01 3.2895e-01 -2.0317e-02 1.3001e-02 -2.2649e+00 4.0942e+00
357 4.0150e-02 3.0018e-02 2.6571e-01 1.1357e+01 3.2992e-01 -1.9623e-03 -2.2694e-02 -2.2292e+00 4.1006e+00
358 4.0182e-02 3.0001e-02 2.6526e-01 1.1354e+01 3.2909e-01 -1.0761e-02 2.6468e-03 -2.2048e+00 4.1061e+00
359 4.0151e-02 2.9787e-02 2.6562e-01 1.1386e+01 3.2842e-01 2.8201e-02 -2.4014e-02 -2.2482e+00 4.1129e+00
360 3.9733e-02 2.9777e-02 2.6622e-01 1.1389e+01 3.2783e-01 -3.1427e-02 -9.6838e-03 -2.2244e+00 4.1194e+00
361 3.9830e-02 2.9726e-02 2.6622e-01 1.1371e+01 3.3248e-01 -5.1087e-03 -1.6172e-02 -2.2493e+00 4.1249e+00
362 3.9879e-02 2.9835e-02 2.6597e-01 1.1359e+01 3.2923e-01 1.8600e-02 -2.4773e-02 -2.2416e+00 4.1311e+00
363 3.9982e-02 2.9741e-02 2.6595e-01 1.1367e+01 3.3039e-01 6.6349e-03 -2.5033e-02 -2.2259e+00 4.1373e+00
364 3.9705e-02 2.9602e-02 2.6527e-01 1.1366e+01 3.2957e-01 -4.9478e-02 1.1358e-02 -2.2301e+00 4.1435e+00
365 3.9947e-02 2.9729e-02 2.6508e-01 1.1375e+01 3.2973e-01 1.3177e-02 8.9076e-03 -2.2310e+00 4.1502e+00
