t test_mse train_mse W_norm a_norm y_norm_sq score_W_resc score_a_resc log_P time
183 2.9205e-02 2.4104e-02 2.7412e-01 5.8821e+00 3.9954e-01 -1.5617e-01 5.9710e-03 -1.0222e+01 1.1223e+00
184 2.9304e-02 2.4318e-02 2.7528e-01 5.8768e+00 3.9853e-01 2.0612e-02 -5.0459e-02 -1.0169e+01 1.1283e+00
185 2.9443e-02 2.4086e-02 2.7515e-01 5.8693e+00 4.0112e-01 -1.4015e-01 -4.1312e-02 -1.0282e+01 1.1336e+00
186 2.9051e-02 2.3973e-02 2.7540e-01 5.8726e+00 4.0216e-01 -8.5044e-03 3.2241e-02 -1.0169e+01 1.1393e+00
187 2.9142e-02 2.4029e-02 2.7673e-01 5.8780e+00 4.0244e-01 -9.9070e-02 5.7024e-02 -1.0210e+01 1.1457e+00
188 2.8928e-02 2.3900e-02 2.7713e-01 5.8862e+00 4.0120e-01 -1.4824e-02 -8.2003e-02 -1.0175e+01 1.1520e+00
189 2.9031e-02 2.3867e-02 2.7715e-01 5.8635e+00 4.0044e-01 3.6357e-02 8.3567e-02 -1.0180e+01 1.1582e+00
190 2.8491e-02 2.3512e-02 2.7824e-01 5.8815e+00 4.0091e-01 -3.0717e-02 2.6014e-02 -1.0304e+01 1.1643e+00
191 2.9098e-02 2.3886e-02 2.7862e-01 5.8776e+00 4.0844e-01 -1.3758e-02 -3.5929e-02 -1.0234e+01 1.1709e+00
192 2.8454e-02 2.3455e-02 2.7990e-01 5.8815e+00 4.0651e-01 -1.0820e-02 -1.8694e-02 -1.0178e+01 1.1763e+00
193 2.8377e-02 2.3398e-02 2.7974e-01 5.8709e+00 4.0434e-01 5.2938e-03 4.1153e-02 -1.0054e+01 1.1821e+00
194 2.8153e-02 2.3331e-02 2.7917e-01 5.8692e+00 4.0264e-01 -3.7392e-02 -5.4048e-03 -1.0091e+01 1.1892e+00
195 2.8178e-02 2.3232e-02 2.7996e-01 5.8754e+00 4.0480e-01 -4.3420e-02 2.4102e-02 -1.0064e+01 1.1949e+00
196 2.8217e-02 2.3214e-02 2.8130e-01 5.8746e+00 4.0562e-01 -1.6443e-02 -4.9929e-02 -1.0175e+01 1.2004e+00
197 2.7821e-02 2.3069e-02 2.8118e-01 5.8842e+00 4.0559e-01 2.3235e-02 7.1624e-02 -1.0111e+01 1.2058e+00
198 2.7598e-02 2.3121e-02 2.8136e-01 5.9091e+00 4.0610e-01 -3.6417e-02 3.8240e-02 -1.0073e+01 1.2116e+00
199 2.7444e-02 2.3001e-02 2.8121e-01 5.9047e+00 3.9869e-01 1.5253e-02 4.8118e-02 -1.0116e+01 1.2174e+00
200 2.7366e-02 2.3029e-02 2.8135e-01 5.9163e+00 3.9969e-01 9.4244e-02 -1.2079e-02 -1.0126e+01 1.2239e+00
201 2.7742e-02 2.3149e-02 2.8305e-01 5.9072e+00 4.0537e-01 5.0352e-02 9.0770e-03 -1.0034e+01 1.2301e+00
202 2.7762e-02 2.3338e-02 2.8273e-01 5.9004e+00 3.9805e-01 -1.0384e-01 -7.3596e-04 -1.0146e+01 1.2358e+00
203 2.7450e-02 2.2887e-02 2.8276e-01 5.9177e+00 3.9725e-01 5.2935e-02 -5.2399e-02 -1.0228e+01 1.2414e+00
204 2.7384e-02 2.2755e-02 2.8288e-01 5.9189e+00 4.0003e-01 6.0312e-02 -6.8183e-02 -1.0282e+01 1.2468e+00
205 2.7131e-02 2.2515e-02 2.8251e-01 5.9271e+00 4.0170e-01 -2.1745e-02 -6.8732e-02 -1.0073e+01 1.2521e+00
206 2.7098e-02 2.2467e-02 2.8392e-01 5.9262e+00 3.9878e-01 2.3691e-02 5.1098e-02 -1.0163e+01 1.2584e+00
207 2.7142e-02 2.2616e-02 2.8451e-01 5.9458e+00 4.0184e-01 -3.4190e-02 4.6121e-02 -1.0118e+01 1.2646e+00
208 2.7238e-02 2.2642e-02 2.8397e-01 5.9638e+00 4.0403e-01 -1.6282e-02 5.1849e-02 -1.0134e+01 1.2706e+00
209 2.7156e-02 2.2541e-02 2.8514e-01 5.9579e+00 4.0366e-01 -2.7493e-03 5.4112e-03 -1.0124e+01 1.2763e+00
210 2.7146e-02 2.2388e-02 2.8602e-01 5.9617e+00 4.0316e-01 7.5228e-02 -3.7427e-02 -1.0125e+01 1.2824e+00
211 2.7252e-02 2.2528e-02 2.8552e-01 5.9471e+00 4.0515e-01 -2.5290e-02 -3.1886e-02 -1.0147e+01 1.2884e+00
212 2.7155e-02 2.2423e-02 2.8473e-01 5.9387e+00 4.0245e-01 4.7893e-02 2.2962e-02 -1.0077e+01 1.2941e+00
213 2.7043e-02 2.2322e-02 2.8503e-01 5.9308e+00 4.0026e-01 -5.2378e-02 -6.1048e-02 -1.0156e+01 1.3005e+00
214 2.7073e-02 2.2339e-02 2.8473e-01 5.9297e+00 3.9856e-01 -2.9177e-02 -1.5841e-02 -1.0135e+01 1.3062e+00
215 2.6637e-02 2.2206e-02 2.8469e-01 5.9452e+00 3.9743e-01 6.3301e-03 1.2877e-02 -1.0012e+01 1.3124e+00
216 2.6455e-02 2.2008e-02 2.8487e-01 5.9211e+00 3.9883e-01 2.1114e-03 1.6999e-02 -1.0052e+01 1.3183e+00
217 2.6697e-02 2.2024e-02 2.8618e-01 5.9110e+00 3.9976e-01 -9.5596e-02 -1.0582e-01 -1.0157e+01 1.3244e+00
218 2.6677e-02 2.1955e-02 2.8516e-01 5.8883e+00 3.9510e-01 4.0823e-02 3.5519e-02 -1.0202e+01 1.3308e+00
219 2.6728e-02 2.2170e-02 2.8363e-01 5.9088e+00 3.9676e-01 3.3175e-02 -2.5782e-02 -1.0116e+01 1.3373e+00
220 2.7233e-02 2.2107e-02 2.8468e-01 5.8916e+00 4.0189e-01 -2.3178e-02 4.0690e-02 -1.0196e+01 1.3440e+00
221 2.7106e-02 2.1964e-02 2.8542e-01 5.8947e+00 3.9972e-01 1.0627e-01 -2.0330e-02 -1.0127e+01 1.3502e+00
222 2.7268e-02 2.2156e-02 2.8472e-01 5.8852e+00 4.0112e-01 8.2196e-03 5.0989e-02 -1.0073e+01 1.3560e+00
223 2.7429e-02 2.2383e-02 2.8517e-01 5.8765e+00 3.9908e-01 3.4016e-02 -2.4183e-02 -1.0129e+01 1.3615e+00
224 2.7240e-02 2.2237e-02 2.8486e-01 5.8741e+00 3.9863e-01 -2.6270e-02 -3.6113e-02 -1.0157e+01 1.3679e+00
225 2.6969e-02 2.2033e-02 2.8511e-01 5.8720e+00 3.9625e-01 -3.8584e-03 -1.2794e-02 -1.0044e+01 1.3737e+00
226 2.6835e-02 2.1847e-02 2.8497e-01 5.8845e+00 3.9559e-01 -3.3376e-02 -1.2465e-02 -9.9535e+00 1.3796e+00
227 2.6493e-02 2.1671e-02 2.8525e-01 5.8881e+00 3.9846e-01 3.8521e-02 9.7830e-02 -1.0111e+01 1.3862e+00
228 2.6272e-02 2.1455e-02 2.8578e-01 5.8808e+00 3.9769e-01 2.0882e-02 -5.6388e-02 -1.0136e+01 1.3922e+00
229 2.5937e-02 2.1311e-02 2.8625e-01 5.8555e+00 4.0138e-01 3.6489e-02 -8.3446e-02 -1.0130e+01 1.3981e+00
230 2.5936e-02 2.1029e-02 2.8742e-01 5.8605e+00 4.0436e-01 3.2123e-02 1.6471e-02 -1.0058e+01 1.4042e+00
231 2.5811e-02 2.1042e-02 2.8664e-01 5.8525e+00 4.0048e-01 4.0275e-02 3.7665e-02 -9.9641e+00 1.4105e+00
232 2.5403e-02 2.0637e-02 2.8775e-01 5.8379e+00 3.9841e-01 4.0666e-02 5.8490e-02 -1.0069e+01 1.4168e+00
233 2.5502e-02 2.0471e-02 2.8727e-01 5.8236e+00 3.9857e-01 2.0413e-02 -2.4621e-02 -1.0175e+01 1.4227e+00
234 2.5711e-02 2.0570e-02 2.8797e-01 5.8230e+00 3.9797e-01 6.2912e-03 -2.9668e-02 -1.0057e+01 1.4283e+00
235 2.5625e-02 2.0502e-02 2.8737e-01 5.8231e+00 3.9270e-01 -7.0567e-02 -2.3675e-02 -9.9510e+00 1.4336e+00
236 2.5619e-02 2.0323e-02 2.8794e-01 5.8195e+00 3.8881e-01 -2.6009e-02 -1.1024e-01 -1.0058e+01 1.4394e+00
237 2.5238e-02 2.0281e-02 2.8750e-01 5.8228e+00 3.9034e-01 6.5814e-02 -1.9571e-02 -1.0081e+01 1.4454e+00
238 2.5065e-02 1.9933e-02 2.8853e-01 5.8246e+00 3.9510e-01 4.2323e-02 2.8573e-02 -9.9934e+00 1.4522e+00
239 2.5110e-02 2.0202e-02 2.8937e-01 5.8285e+00 3.9652e-01 1.4486e-02 1.1129e-02 -9.9321e+00 1.4579e+00
240 2.5246e-02 2.0215e-02 2.9016e-01 5.8336e+00 3.9802e-01 -2.7532e-02 -2.8338e-02 -1.0012e+01 1.4637e+00
241 2.5028e-02 1.9989e-02 2.9019e-01 5.8409e+00 4.0218e-01 5.4279e-03 -6.5067e-02 -9.8754e+00 1.4701e+00
242 2.5090e-02 2.0042e-02 2.8996e-01 5.8571e+00 4.0070e-01 1.6196e-02 6.1095e-02 -1.0131e+01 1.4759e+00
243 2.5440e-02 2.0120e-02 2.9031e-01 5.8539e+00 4.0312e-01 3.8695e-02 -7.7920e-02 -1.0031e+01 1.4817e+00
244 2.5568e-02 2.0182e-02 2.9004e-01 5.8640e+00 4.0134e-01 1.7446e-03 -2.0576e-02 -1.0007e+01 1.4880e+00
245 2.5414e-02 2.0183e-02 2.9030e-01 5.8339e+00 4.0310e-01 1.0747e-02 3.1544e-02 -1.0062e+01 1.4937e+00
246 2.4992e-02 2.0093e-02 2.9093e-01 5.8275e+00 3.9528e-01 -3.6127e-02 1.2084e-02 -1.0139e+01 1.4992e+00
247 2.4908e-02 2.0033e-02 2.9209e-01 5.8094e+00 3.9534e-01 -1.8342e-02 3.6344e-02 -1.0017e+01 1.5052e+00
248 2.4576e-02 1.9935e-02 2.9192e-01 5.8231e+00 3.9659e-01 1.5870e-02 1.5265e-02 -9.9677e+00 1.5106e+00
249 2.4519e-02 1.9826e-02 2.9242e-01 5.8240e+00 3.9913e-01 -7.7873e-03 -1.4149e-02 -1.0011e+01 1.5163e+00
250 2.4779e-02 1.9989e-02 2.9294e-01 5.7899e+00 3.9773e-01 -4.9579e-02 3.2151e-02 -1.0115e+01 1.5226e+00
251 2.4573e-02 1.9819e-02 2.9325e-01 5.7799e+00 3.9673e-01 7.5726e-03 -8.9919e-02 -1.0100e+01 1.5291e+00
252 2.4472e-02 1.9985e-02 2.9361e-01 5.7852e+00 4.0038e-01 -2.5770e-02 -5.5113e-02 -1.0023e+01 1.5347e+00
253 2.4141e-02 1.9775e-02 2.9336e-01 5.7808e+00 3.9450e-01 -1.5782e-02 -2.2476e-02 -9.9873e+00 1.5403e+00
254 2.4105e-02 1.9689e-02 2.9407e-01 5.7836e+00 3.9487e-01 -9.3886e-02 8.7453e-02 -9.9436e+00 1.5463e+00
255 2.4161e-02 1.9717e-02 2.9554e-01 5.7784e+00 3.9480e-01 -2.8191e-02 9.8341e-02 -1.0033e+01 1.5524e+00
256 2.4219e-02 1.9781e-02 2.9609e-01 5.7897e+00 3.9690e-01 2.7110e-02 9.1508e-02 -1.0118e+01 1.5586e+00
257 2.4118e-02 1.9694e-02 2.9744e-01 5.8114e+00 3.9494e-01 4.7081e-03 3.6274e-03 -9.9953e+00 1.5643e+00
258 2.4179e-02 1.9764e-02 2.9777e-01 5.8180e+00 3.9331e-01 1.6055e-02 3.5941e-02 -9.9921e+00 1.5697e+00
259 2.3909e-02 1.9536e-02 2.9901e-01 5.8061e+00 3.9622e-01 -8.4990e-02 -1.0766e-01 -9.9999e+00 1.5753e+00
260 2.3779e-02 1.9561e-02 2.9885e-01 5.7876e+00 3.9474e-01 -4.3745e-03 3.4242e-02 -1.0096e+01 1.5812e+00
261 2.3103e-02 1.9226e-02 3.0006e-01 5.7968e+00 3.9804e-01 7.2888e-03 -1.7925e-02 -1.0146e+01 1.5873e+00
262 2.3061e-02 1.9175e-02 3.0126e-01 5.7674e+00 3.9546e-01 -7.7332e-03 -1.1353e-02 -9.9884e+00 1.5931e+00
263 2.3123e-02 1.9039e-02 3.0289e-01 5.7738e+00 3.9925e-01 -4.7173e-02 -9.6925e-03 -1.0061e+01 1.5993e+00
264 2.3179e-02 1.8995e-02 3.0301e-01 5.7868e+00 3.9491e-01 1.1346e-02 -2.5193e-02 -1.0034e+01 1.6057e+00
265 2.2920e-02 1.8891e-02 3.0236e-01 5.7697e+00 3.9942e-01 5.7028e-02 -2.1295e-02 -1.0003e+01 1.6116e+00
266 2.2748e-02 1.8937e-02 3.0404e-01 5.7683e+00 4.0036e-01 -1.7214e-02 1.8377e-02 -9.9923e+00 1.6171e+00
267 2.2532e-02 1.8841e-02 3.0487e-01 5.7647e+00 3.9670e-01 2.1153e-02 -1.1292e-02 -1.0095e+01 1.6235e+00
268 2.2430e-02 1.8648e-02 3.0616e-01 5.7416e+00 3.9881e-01 -2.3357e-02 -1.7020e-02 -1.0037e+01 1.6293e+00
269 2.2487e-02 1.8659e-02 3.0549e-01 5.7360e+00 3.9964e-01 -7.6624e-03 -9.6384e-03 -9.9940e+00 1.6353e+00
270 2.2747e-02 1.8603e-02 3.0725e-01 5.7352e+00 4.0135e-01 1.2911e-02 5.5492e-03 -1.0146e+01 1.6417e+00
271 2.2813e-02 1.8549e-02 3.0810e-01 5.7362e+00 3.9969e-01 3.7101e-02 1.9021e-02 -1.0017e+01 1.6475e+00
272 2.3198e-02 1.8680e-02 3.0939e-01 5.7066e+00 4.0012e-01 1.1074e-02 2.5862e-02 -1.0107e+01 1.6537e+00
273 2.2990e-02 1.8687e-02 3.1155e-01 5.6957e+00 4.0352e-01 2.8231e-02 2.3040e-02 -1.0201e+01 1.6591e+00
274 2.2999e-02 1.8774e-02 3.1193e-01 5.6850e+00 3.9850e-01 2.8781e-02 1.7796e-02 -1.0090e+01 1.6657e+00
275 2.3190e-02 1.8928e-02 3.1238e-01 5.6523e+00 3.9583e-01 -5.1702e-02 1.0471e-02 -1.0083e+01 1.6723e+00
276 2.3322e-02 1.8923e-02 3.1277e-01 5.6440e+00 4.0242e-01 1.0020e-01 7.4164e-02 -1.0051e+01 1.6780e+00
277 2.3234e-02 1.8871e-02 3.1386e-01 5.6384e+00 4.0137e-01 2.4805e-02 -4.2420e-02 -1.0103e+01 1.6834e+00
278 2.2938e-02 1.8731e-02 3.1446e-01 5.6428e+00 3.9674e-01 -2.7835e-03 -8.1323e-02 -9.9996e+00 1.6891e+00
279 2.2655e-02 1.8630e-02 3.1380e-01 5.6343e+00 3.9874e-01 -2.9012e-03 5.1813e-02 -1.0116e+01 1.6946e+00
280 2.2655e-02 1.8538e-02 3.1423e-01 5.6242e+00 3.9886e-01 2.5154e-02 -3.8212e-02 -1.0072e+01 1.7012e+00
281 2.2646e-02 1.8665e-02 3.1501e-01 5.6115e+00 3.9844e-01 -7.6641e-02 1.5449e-02 -1.0052e+01 1.7070e+00
282 2.2105e-02 1.8415e-02 3.1632e-01 5.6057e+00 3.9586e-01 7.7193e-03 5.7166e-02 -1.0085e+01 1.7126e+00
283 2.2199e-02 1.8248e-02 3.1678e-01 5.6006e+00 3.9661e-01 2.7589e-03 -1.3416e-03 -1.0202e+01 1.7182e+00
284 2.2452e-02 1.8177e-02 3.1777e-01 5.6059e+00 3.9968e-01 -2.5783e-02 -8.4350e-02 -1.0182e+01 1.7245e+00
285 2.2376e-02 1.8139e-02 3.1856e-01 5.6017e+00 4.0355e-01 -1.5583e-02 1.1212e-02 -1.0078e+01 1.7301e+00
286 2.2490e-02 1.8119e-02 3.1882e-01 5.6046e+00 4.0498e-01 -6.1623e-04 1.5930e-02 -1.0162e+01 1.7355e+00
287 2.2352e-02 1.7834e-02 3.1833e-01 5.5985e+00 4.0062e-01 -2.9145e-02 5.9399e-02 -1.0011e+01 1.7409e+00
288 2.2270e-02 1.7796e-02 3.1891e-01 5.5679e+00 4.0401e-01 5.5526e-02 -3.4233e-02 -1.0018e+01 1.7465e+00
289 2.2290e-02 1.7808e-02 3.1940e-01 5.5687e+00 4.0554e-01 -5.8116e-03 2.3233e-02 -1.0026e+01 1.7522e+00
290 2.1952e-02 1.7638e-02 3.1987e-01 5.5721e+00 4.0546e-01 -3.0290e-03 -1.1455e-01 -1.0026e+01 1.7582e+00
291 2.1945e-02 1.7818e-02 3.2037e-01 5.5569e+00 4.0354e-01 -1.6227e-03 -1.8660e-02 -9.9722e+00 1.7640e+00
292 2.1875e-02 1.7715e-02 3.2125e-01 5.5513e+00 4.0013e-01 5.2505e-02 -3.3974e-02 -1.0073e+01 1.7694e+00
293 2.1783e-02 1.7623e-02 3.2082e-01 5.5411e+00 3.9890e-01 1.0743e-02 -9.8293e-03 -1.0086e+01 1.7750e+00
294 2.1522e-02 1.7574e-02 3.2030e-01 5.5479e+00 4.0150e-01 -4.1652e-02 6.7703e-03 -1.0017e+01 1.7810e+00
295 2.1683e-02 1.7699e-02 3.2098e-01 5.5515e+00 4.0127e-01 -2.3245e-02 -4.9524e-03 -1.0016e+01 1.7867e+00
296 2.1757e-02 1.7580e-02 3.2146e-01 5.5601e+00 4.0286e-01 4.6218e-02 8.2565e-02 -1.0091e+01 1.7921e+00
297 2.1443e-02 1.7439e-02 3.2139e-01 5.5612e+00 4.0179e-01 -4.7792e-02 -3.3369e-02 -1.0013e+01 1.7982e+00
298 2.1201e-02 1.7278e-02 3.2143e-01 5.5593e+00 4.0142e-01 1.5258e-02 2.6909e-02 -1.0069e+01 1.8048e+00
299 2.0870e-02 1.7198e-02 3.2203e-01 5.5544e+00 4.0184e-01 4.1979e-02 -4.6828e-02 -1.0138e+01 1.8105e+00
300 2.0773e-02 1.6993e-02 3.2153e-01 5.5507e+00 4.0374e-01 2.5135e-03 5.0996e-02 -9.9970e+00 1.8170e+00
301 2.0792e-02 1.7002e-02 3.2165e-01 5.5384e+00 3.9936e-01 -1.1415e-02 7.8410e-02 -9.9468e+00 1.8230e+00
302 2.0643e-02 1.6655e-02 3.2163e-01 5.5281e+00 3.9581e-01 2.7594e-02 -6.9727e-03 -1.0113e+01 1.8288e+00
303 2.0806e-02 1.6792e-02 3.2084e-01 5.5271e+00 3.9645e-01 -1.9096e-02 2.9507e-02 -1.0085e+01 1.8355e+00
304 2.0557e-02 1.6821e-02 3.2267e-01 5.5299e+00 3.9548e-01 -6.2908e-04 -9.1577e-03 -1.0119e+01 1.8412e+00
305 2.0512e-02 1.6777e-02 3.2294e-01 5.5258e+00 3.9556e-01 5.9945e-02 -3.1076e-02 -9.9663e+00 1.8476e+00
306 2.0598e-02 1.6730e-02 3.2161e-01 5.5160e+00 3.9378e-01 -2.3155e-02 -4.3928e-02 -1.0059e+01 1.8534e+00
307 2.0658e-02 1.6788e-02 3.2176e-01 5.4954e+00 3.8915e-01 7.7919e-03 -4.9279e-02 -9.9446e+00 1.8590e+00
308 2.0739e-02 1.6885e-02 3.2239e-01 5.4907e+00 3.9549e-01 -3.5846e-02 6.7672e-03 -1.0032e+01 1.8647e+00
309 2.0707e-02 1.6620e-02 3.2352e-01 5.4916e+00 4.0208e-01 8.9277e-02 -2.9221e-02 -1.0097e+01 1.8710e+00
310 2.0725e-02 1.6702e-02 3.2372e-01 5.5042e+00 4.0219e-01 1.9829e-02 -6.9900e-02 -1.0008e+01 1.8767e+00
311 2.0545e-02 1.6598e-02 3.2541e-01 5.4981e+00 4.0150e-01 4.7053e-02 6.0965e-02 -1.0138e+01 1.8821e+00
312 2.0518e-02 1.6550e-02 3.2581e-01 5.5046e+00 4.0357e-01 -7.9941e-02 -1.1177e-02 -1.0021e+01 1.8881e+00
313 2.0341e-02 1.6376e-02 3.2586e-01 5.4787e+00 3.9916e-01 3.9435e-03 9.8561e-04 -1.0062e+01 1.8940e+00
314 2.0224e-02 1.6353e-02 3.2679e-01 5.4724e+00 3.9988e-01 6.6175e-02 -1.0971e-02 -1.0012e+01 1.9006e+00
315 2.0161e-02 1.6454e-02 3.2721e-01 5.4644e+00 4.0261e-01 4.8364e-02 6.9060e-02 -9.9674e+00 1.9064e+00
316 2.0027e-02 1.6352e-02 3.2834e-01 5.4610e+00 4.0265e-01 4.4429e-02 -5.5669e-03 -1.0067e+01 1.9122e+00
317 2.0129e-02 1.6503e-02 3.2898e-01 5.4637e+00 4.0285e-01 3.6362e-02 1.3323e-02 -9.9872e+00 1.9179e+00
318 2.0094e-02 1.6489e-02 3.2888e-01 5.4634e+00 4.0312e-01 5.5997e-04 5.2182e-03 -1.0056e+01 1.9239e+00
319 2.0013e-02 1.6229e-02 3.2884e-01 5.4607e+00 4.0504e-01 -1.0683e-02 9.1439e-03 -1.0080e+01 1.9299e+00
320 1.9698e-02 1.6049e-02 3.2902e-01 5.4557e+00 3.9875e-01 -1.8874e-02 -2.1319e-02 -1.0023e+01 1.9356e+00
321 1.9902e-02 1.6206e-02 3.3103e-01 5.4574e+00 4.0627e-01 2.2097e-02 1.3840e-03 -9.8628e+00 1.9411e+00
322 2.0209e-02 1.6395e-02 3.3027e-01 5.4527e+00 4.0179e-01 6.7381e-02 3.7389e-03 -1.0052e+01 1.9468e+00
323 2.0030e-02 1.6344e-02 3.3072e-01 5.4621e+00 4.0512e-01 -9.3073e-02 -2.3466e-02 -9.9864e+00 1.9533e+00
324 2.0344e-02 1.6509e-02 3.3168e-01 5.4419e+00 4.0613e-01 -8.7862e-02 -3.4856e-02 -1.0038e+01 1.9594e+00
325 2.0248e-02 1.6319e-02 3.3271e-01 5.4486e+00 4.0589e-01 -2.0708e-03 -8.9878e-02 -1.0030e+01 1.9652e+00
326 2.0153e-02 1.6208e-02 3.3275e-01 5.4474e+00 4.0703e-01 6.4735e-03 -1.1323e-02 -1.0039e+01 1.9712e+00
327 2.0231e-02 1.6125e-02 3.3347e-01 5.4566e+00 4.0570e-01 -2.9551e-02 -1.7718e-02 -9.9983e+00 1.9768e+00
328 2.0143e-02 1.6189e-02 3.3346e-01 5.4405e+00 4.0109e-01 2.3966e-02 -7.6251e-03 -1.0020e+01 1.9832e+00
329 2.0051e-02 1.6144e-02 3.3316e-01 5.4540e+00 3.9868e-01 -2.4126e-02 -7.4327e-02 -1.0150e+01 1.9887e+00
330 2.0184e-02 1.6066e-02 3.3232e-01 5.4488e+00 4.0220e-01 -4.3243e-02 -1.5527e-02 -1.0078e+01 1.9954e+00
331 2.0117e-02 1.6024e-02 3.3197e-01 5.4348e+00 4.0114e-01 -4.2365e-02 4.2933e-02 -1.0120e+01 2.0016e+00
332 1.9849e-02 1.5716e-02 3.3290e-01 5.4372e+00 3.9891e-01 -6.5204e-02 -3.0570e-03 -9.9481e+00 2.0069e+00
333 1.9299e-02 1.5429e-02 3.3427e-01 5.4327e+00 4.0092e-01 -1.4261e-02 2.6241e-02 -1.0065e+01 2.0126e+00
334 1.9124e-02 1.5438e-02 3.3395e-01 5.4382e+00 3.9778e-01 1.5683e-02 -1.8050e-03 -1.0129e+01 2.0186e+00
335 1.9078e-02 1.5425e-02 3.3410e-01 5.4285e+00 4.0079e-01 2.8492e-02 -8.5437e-02 -1.0083e+01 2.0248e+00
336 1.9049e-02 1.5236e-02 3.3439e-01 5.4297e+00 4.0327e-01 1.7214e-02 -8.6356e-02 -1.0041e+01 2.0302e+00
337 1.8566e-02 1.5085e-02 3.3387e-01 5.4237e+00 4.0362e-01 9.5204e-03 3.1780e-02 -9.9708e+00 2.0366e+00
338 1.8479e-02 1.5018e-02 3.3472e-01 5.4269e+00 4.0401e-01 2.5122e-02 3.4488e-02 -1.0152e+01 2.0428e+00
339 1.8761e-02 1.5022e-02 3.3404e-01 5.4318e+00 4.0246e-01 4.2128e-02 -4.9011e-02 -1.0141e+01 2.0491e+00
340 1.9050e-02 1.5270e-02 3.3486e-01 5.4389e+00 4.0523e-01 -2.0644e-02 4.1959e-02 -1.0060e+01 2.0551e+00
341 1.8951e-02 1.5083e-02 3.3550e-01 5.4368e+00 4.0193e-01 -4.8833e-02 4.5018e-02 -1.0129e+01 2.0612e+00
342 1.8826e-02 1.5044e-02 3.3546e-01 5.4463e+00 3.9693e-01 6.9034e-03 -3.7165e-02 -1.0030e+01 2.0674e+00
343 1.8767e-02 1.4913e-02 3.3665e-01 5.4330e+00 3.9836e-01 3.5938e-02 4.8557e-02 -1.0071e+01 2.0737e+00
344 1.8885e-02 1.5023e-02 3.3577e-01 5.4181e+00 3.9465e-01 3.2045e-02 -3.0207e-02 -1.0015e+01 2.0790e+00
345 1.8869e-02 1.5193e-02 3.3653e-01 5.4140e+00 3.9653e-01 -5.4264e-02 3.7634e-02 -1.0034e+01 2.0848e+00
346 1.9082e-02 1.5258e-02 3.3713e-01 5.4073e+00 3.9728e-01 1.8489e-02 -7.2550e-02 -1.0049e+01 2.0906e+00
347 1.9038e-02 1.5161e-02 3.3789e-01 5.4094e+00 4.0052e-01 -8.4002e-02 -4.7630e-02 -1.0044e+01 2.0968e+00
348 1.8895e-02 1.4896e-02 3.3963e-01 5.3926e+00 3.9980e-01 -5.3541e-03 -7.4064e-02 -9.9433e+00 2.1029e+00
349 1.8820e-02 1.5032e-02 3.4102e-01 5.4108e+00 4.0513e-01 -6.2622e-02 -1.1583e-02 -1.0014e+01 2.1089e+00
350 1.8905e-02 1.5085e-02 3.4035e-01 5.3993e+00 4.0324e-01 -6.6265e-02 3.5168e-02 -1.0058e+01 2.1146e+00
351 1.8740e-02 1.5058e-02 3.4008e-01 5.4006e+00 4.0105e-01 1.1282e-01 3.6771e-02 -1.0051e+01 2.1206e+00
352 1.8634e-02 1.4996e-02 3.4025e-01 5.4117e+00 3.9728e-01 -3.9059e-02 -5.1746e-02 -1.0053e+01 2.1264e+00
353 1.8798e-02 1.5037e-02 3.4182e-01 5.4154e+00 4.0663e-01 -8.4289e-02 -4.2826e-02 -1.0053e+01 2.1319e+00
354 1.8933e-02 1.5096e-02 3.4142e-01 5.4364e+00 4.0999e-01 -2.2009e-03 5.0392e-02 -1.0076e+01 2.1381e+00
355 1.8825e-02 1.4815e-02 3.4110e-01 5.4536e+00 4.0464e-01 -3.6002e-02 6.9191e-02 -9.9732e+00 2.1448e+00
356 1.8989e-02 1.4927e-02 3.4173e-01 5.4439e+00 4.0112e-01 9.4229e-02 7.8069e-02 -9.9897e+00 2.1513e+00
357 1.8699e-02 1.4704e-02 3.4208e-01 5.4257e+00 3.9657e-01 -2.9304e-02 -1.0681e-01 -9.9683e+00 2.1578e+00
358 1.8600e-02 1.4526e-02 3.4310e-01 5.4005e+00 4.0148e-01 2.5025e-02 -7.6637e-02 -9.9956e+00 2.1639e+00
359 1.8770e-02 1.4509e-02 3.4359e-01 5.3874e+00 4.0211e-01 -3.6059e-02 -7.0416e-02 -9.9345e+00 2.1699e+00
360 1.8405e-02 1.4224e-02 3.4317e-01 5.3683e+00 4.0367e-01 5.0105e-02 2.8921e-02 -9.9368e+00 2.1756e+00
361 1.8778e-02 1.4386e-02 3.4468e-01 5.3655e+00 4.0525e-01 -1.5825e-02 3.6758e-02 -1.0025e+01 2.1814e+00
362 1.8783e-02 1.4369e-02 3.4509e-01 5.3541e+00 4.0192e-01 9.4680e-03 1.3816e-02 -9.9969e+00 2.1875e+00
363 1.8822e-02 1.4264e-02 3.4489e-01 5.3592e+00 4.0459e-01 5.0210e-02 -1.8772e-02 -9.9038e+00 2.1937e+00
364 1.8474e-02 1.4117e-02 3.4554e-01 5.3662e+00 3.9994e-01 6.4397e-02 -1.7741e-02 -9.9706e+00 2.1994e+00
365 1.8383e-02 1.4174e-02 3.4570e-01 5.3481e+00 3.9862e-01 -1.1962e-02 2.0756e-02 -9.9106e+00 2.2057e+00
