t test_mse train_mse W_norm a_norm y_norm_sq score_W_resc score_a_resc log_P time
183 1.5468e-04 1.3203e-04 3.0840e+00 8.4383e-01 4.1562e-01 6.3425e-02 2.1444e-01 -9.7425e+00 1.3417e+00
184 1.6258e-04 1.4225e-04 3.0846e+00 8.4273e-01 4.1486e-01 3.8941e-02 7.5252e-01 -9.6921e+00 1.3488e+00
185 1.7304e-04 1.4983e-04 3.0855e+00 8.4315e-01 4.1425e-01 -5.7583e-02 6.1851e-02 -9.8413e+00 1.3552e+00
186 1.5893e-04 1.4116e-04 3.0844e+00 8.4422e-01 4.1415e-01 5.8412e-02 -5.0230e-01 -9.7494e+00 1.3622e+00
187 1.6837e-04 1.4412e-04 3.0848e+00 8.4507e-01 4.1523e-01 1.1343e-02 1.5398e-01 -9.7486e+00 1.3691e+00
188 1.6901e-04 1.4614e-04 3.0858e+00 8.4516e-01 4.1454e-01 -2.1534e-02 -2.4475e-01 -9.7586e+00 1.3762e+00
189 1.6345e-04 1.3884e-04 3.0854e+00 8.4528e-01 4.1544e-01 2.2080e-03 4.7685e-01 -9.7577e+00 1.3835e+00
190 1.6569e-04 1.3957e-04 3.0860e+00 8.4554e-01 4.1498e-01 -3.6839e-02 -8.2072e-01 -9.8651e+00 1.3900e+00
191 1.6604e-04 1.3931e-04 3.0852e+00 8.4476e-01 4.1575e-01 -9.8959e-02 1.5836e-01 -9.6966e+00 1.3980e+00
192 1.7203e-04 1.4808e-04 3.0859e+00 8.4462e-01 4.1544e-01 2.3034e-02 -3.4059e-01 -9.6512e+00 1.4047e+00
193 1.6958e-04 1.4467e-04 3.0859e+00 8.4485e-01 4.1480e-01 6.6945e-04 -4.3214e-01 -9.7161e+00 1.4119e+00
194 1.6505e-04 1.3984e-04 3.0852e+00 8.4740e-01 4.1652e-01 1.2333e-02 -2.4386e-01 -9.7760e+00 1.4198e+00
195 1.5678e-04 1.3950e-04 3.0855e+00 8.4485e-01 4.1644e-01 -4.1193e-02 6.4953e-01 -9.6606e+00 1.4270e+00
196 1.5672e-04 1.3695e-04 3.0858e+00 8.4390e-01 4.1553e-01 2.0735e-02 2.6966e-01 -9.6838e+00 1.4339e+00
197 1.6076e-04 1.3831e-04 3.0864e+00 8.4352e-01 4.1518e-01 2.9948e-02 -3.6609e-01 -9.6638e+00 1.4410e+00
198 1.6194e-04 1.3809e-04 3.0863e+00 8.4387e-01 4.1602e-01 2.6842e-03 -8.6863e-03 -9.6477e+00 1.4482e+00
199 1.6133e-04 1.3411e-04 3.0862e+00 8.4386e-01 4.1643e-01 2.4600e-02 1.8433e-01 -9.6194e+00 1.4548e+00
200 1.6855e-04 1.3950e-04 3.0852e+00 8.4385e-01 4.1617e-01 4.2741e-02 3.5465e-01 -9.6934e+00 1.4626e+00
201 1.7541e-04 1.4284e-04 3.0857e+00 8.4246e-01 4.1610e-01 -1.8023e-02 9.2453e-02 -9.6076e+00 1.4704e+00
202 1.7792e-04 1.4558e-04 3.0853e+00 8.4241e-01 4.1678e-01 -6.0416e-02 9.9529e-02 -9.6950e+00 1.4774e+00
203 1.7230e-04 1.4113e-04 3.0856e+00 8.4048e-01 4.1499e-01 -2.9808e-03 -1.3429e-01 -9.7401e+00 1.4842e+00
204 1.6612e-04 1.3914e-04 3.0856e+00 8.4182e-01 4.1544e-01 -1.5970e-03 -1.3584e-01 -9.8381e+00 1.4912e+00
205 1.6639e-04 1.3533e-04 3.0853e+00 8.4426e-01 4.1625e-01 -1.3789e-02 -2.9452e-01 -9.6779e+00 1.4979e+00
206 1.6818e-04 1.3568e-04 3.0856e+00 8.4376e-01 4.1631e-01 1.7683e-02 3.7300e-01 -9.7371e+00 1.5055e+00
207 1.7650e-04 1.4359e-04 3.0854e+00 8.4320e-01 4.1525e-01 -3.1176e-02 4.2160e-02 -9.7379e+00 1.5128e+00
208 1.7679e-04 1.4462e-04 3.0854e+00 8.4272e-01 4.1480e-01 -2.9575e-02 -4.1129e-01 -9.7878e+00 1.5200e+00
209 1.8589e-04 1.5306e-04 3.0853e+00 8.4289e-01 4.1527e-01 2.2030e-02 2.6357e-01 -9.7603e+00 1.5267e+00
210 1.7434e-04 1.4158e-04 3.0852e+00 8.4313e-01 4.1624e-01 2.4998e-02 -8.5512e-02 -9.8339e+00 1.5340e+00
211 1.7978e-04 1.4623e-04 3.0844e+00 8.4579e-01 4.1626e-01 -5.5043e-02 -3.0065e-01 -9.8582e+00 1.5412e+00
212 1.7994e-04 1.4230e-04 3.0851e+00 8.4398e-01 4.1506e-01 -6.2119e-02 -1.1519e+00 -9.7620e+00 1.5478e+00
213 1.8910e-04 1.4802e-04 3.0845e+00 8.4473e-01 4.1608e-01 -5.6660e-02 -3.8251e-01 -9.8027e+00 1.5551e+00
214 1.9875e-04 1.5951e-04 3.0857e+00 8.4097e-01 4.1534e-01 -3.9809e-02 2.2703e-01 -9.8642e+00 1.5622e+00
215 1.8516e-04 1.4621e-04 3.0856e+00 8.4229e-01 4.1571e-01 7.9660e-02 -2.9385e-01 -9.5838e+00 1.5695e+00
216 1.8194e-04 1.4399e-04 3.0856e+00 8.4145e-01 4.1561e-01 -9.3534e-03 5.0385e-01 -9.6652e+00 1.5768e+00
217 1.7973e-04 1.4200e-04 3.0856e+00 8.4131e-01 4.1545e-01 -1.5128e-02 6.8934e-01 -9.7564e+00 1.5840e+00
218 1.8175e-04 1.4688e-04 3.0859e+00 8.4101e-01 4.1440e-01 -4.5455e-03 5.6676e-02 -9.8128e+00 1.5919e+00
219 1.7545e-04 1.3973e-04 3.0851e+00 8.4161e-01 4.1514e-01 -4.1210e-02 3.2576e-02 -9.8439e+00 1.5990e+00
220 1.6170e-04 1.2826e-04 3.0852e+00 8.4225e-01 4.1528e-01 -9.9177e-03 1.1832e-01 -9.7743e+00 1.6062e+00
221 1.6906e-04 1.3516e-04 3.0855e+00 8.4361e-01 4.1529e-01 2.6715e-02 -5.9093e-01 -9.7880e+00 1.6130e+00
222 1.7100e-04 1.3737e-04 3.0845e+00 8.4334e-01 4.1524e-01 -5.9727e-02 -1.0083e-01 -9.7006e+00 1.6198e+00
223 1.6977e-04 1.3475e-04 3.0847e+00 8.4305e-01 4.1516e-01 -8.8518e-02 -5.8366e-01 -9.7824e+00 1.6267e+00
224 1.6875e-04 1.3609e-04 3.0843e+00 8.4388e-01 4.1633e-01 9.9111e-03 1.0950e-01 -9.8223e+00 1.6339e+00
225 1.7244e-04 1.3739e-04 3.0845e+00 8.4302e-01 4.1479e-01 1.3029e-02 -6.1529e-01 -9.7312e+00 1.6414e+00
226 1.7282e-04 1.3734e-04 3.0854e+00 8.4375e-01 4.1578e-01 -5.7259e-03 1.0529e-01 -9.6722e+00 1.6483e+00
227 1.7253e-04 1.3711e-04 3.0853e+00 8.4339e-01 4.1528e-01 7.6916e-02 -1.2050e-01 -9.7764e+00 1.6562e+00
228 1.7084e-04 1.3609e-04 3.0861e+00 8.4249e-01 4.1577e-01 -3.8730e-02 1.6470e-01 -9.6734e+00 1.6632e+00
229 1.6819e-04 1.3524e-04 3.0870e+00 8.4328e-01 4.1628e-01 1.9409e-02 6.6714e-01 -9.7885e+00 1.6701e+00
230 1.7401e-04 1.4220e-04 3.0871e+00 8.4280e-01 4.1556e-01 4.1801e-03 2.2532e-01 -9.7674e+00 1.6773e+00
231 1.7555e-04 1.4642e-04 3.0860e+00 8.4284e-01 4.1613e-01 -3.7471e-02 3.3609e-01 -9.5997e+00 1.6844e+00
232 1.7788e-04 1.4736e-04 3.0872e+00 8.4378e-01 4.1587e-01 4.9308e-02 -1.0677e-01 -9.7201e+00 1.6922e+00
233 1.8086e-04 1.4828e-04 3.0864e+00 8.4226e-01 4.1510e-01 -3.4382e-02 7.7935e-01 -9.7436e+00 1.6996e+00
234 1.8200e-04 1.5047e-04 3.0869e+00 8.4377e-01 4.1507e-01 4.5360e-02 4.7884e-02 -9.6906e+00 1.7060e+00
235 1.8256e-04 1.5265e-04 3.0870e+00 8.4204e-01 4.1417e-01 -2.1674e-02 -3.9367e-01 -9.6802e+00 1.7127e+00
236 1.8182e-04 1.5155e-04 3.0871e+00 8.4227e-01 4.1465e-01 -1.0108e-02 -3.4310e-01 -9.7300e+00 1.7196e+00
237 1.7941e-04 1.5010e-04 3.0866e+00 8.4421e-01 4.1588e-01 3.5264e-02 -5.3695e-02 -9.6649e+00 1.7264e+00
238 1.7240e-04 1.4483e-04 3.0872e+00 8.4552e-01 4.1566e-01 3.8590e-02 1.5464e-01 -9.7495e+00 1.7337e+00
239 1.7076e-04 1.4374e-04 3.0869e+00 8.4455e-01 4.1508e-01 -1.2968e-01 -3.4068e-01 -9.7287e+00 1.7404e+00
240 1.7845e-04 1.4822e-04 3.0871e+00 8.4384e-01 4.1561e-01 7.6283e-02 3.9172e-01 -9.7650e+00 1.7485e+00
241 1.7963e-04 1.4961e-04 3.0868e+00 8.4383e-01 4.1622e-01 3.8574e-02 4.3862e-01 -9.6177e+00 1.7559e+00
242 1.8371e-04 1.5141e-04 3.0870e+00 8.4444e-01 4.1580e-01 1.0406e-01 8.6314e-02 -9.7918e+00 1.7630e+00
243 1.7308e-04 1.4558e-04 3.0869e+00 8.4499e-01 4.1776e-01 -2.7914e-02 9.1490e-01 -9.7124e+00 1.7700e+00
244 1.7081e-04 1.3997e-04 3.0864e+00 8.4372e-01 4.1596e-01 2.2952e-02 3.0173e-01 -9.8117e+00 1.7773e+00
245 1.7521e-04 1.4805e-04 3.0866e+00 8.4398e-01 4.1543e-01 5.2253e-02 2.6294e-01 -9.7517e+00 1.7842e+00
246 1.6966e-04 1.4021e-04 3.0872e+00 8.4558e-01 4.1667e-01 3.8849e-02 2.3254e-01 -9.7542e+00 1.7909e+00
247 1.7323e-04 1.4402e-04 3.0871e+00 8.4462e-01 4.1577e-01 1.0708e-02 -1.7666e-01 -9.7322e+00 1.7983e+00
248 1.7211e-04 1.4237e-04 3.0861e+00 8.4517e-01 4.1644e-01 -4.0131e-02 5.9050e-01 -9.7003e+00 1.8055e+00
249 1.7667e-04 1.4758e-04 3.0859e+00 8.4427e-01 4.1523e-01 7.6340e-03 -6.3841e-01 -9.8567e+00 1.8126e+00
250 1.7232e-04 1.4496e-04 3.0863e+00 8.4434e-01 4.1660e-01 -2.9096e-02 4.4604e-01 -9.7612e+00 1.8207e+00
251 1.7259e-04 1.4527e-04 3.0865e+00 8.4287e-01 4.1594e-01 -5.1589e-02 4.0357e-01 -9.8517e+00 1.8278e+00
252 1.6903e-04 1.4615e-04 3.0861e+00 8.4371e-01 4.1642e-01 6.5002e-02 5.5324e-02 -9.8353e+00 1.8351e+00
253 1.7559e-04 1.4937e-04 3.0869e+00 8.4352e-01 4.1613e-01 1.2574e-02 -3.9802e-02 -9.6694e+00 1.8419e+00
254 1.6255e-04 1.3742e-04 3.0875e+00 8.4436e-01 4.1580e-01 4.2994e-02 8.0593e-02 -9.6518e+00 1.8487e+00
255 1.7132e-04 1.4420e-04 3.0873e+00 8.4412e-01 4.1676e-01 1.7319e-02 1.5473e-01 -9.7300e+00 1.8557e+00
256 1.7059e-04 1.4639e-04 3.0874e+00 8.4200e-01 4.1542e-01 -5.1350e-02 -9.6668e-02 -9.7555e+00 1.8635e+00
257 1.6498e-04 1.4271e-04 3.0881e+00 8.4281e-01 4.1697e-01 -1.7343e-02 3.7825e-01 -9.6881e+00 1.8707e+00
258 1.7622e-04 1.5148e-04 3.0883e+00 8.4098e-01 4.1548e-01 5.6751e-02 2.8777e-01 -9.6284e+00 1.8777e+00
259 1.7507e-04 1.5131e-04 3.0886e+00 8.4305e-01 4.1552e-01 -4.6753e-02 4.2874e-01 -9.6505e+00 1.8847e+00
260 1.7471e-04 1.5142e-04 3.0879e+00 8.4127e-01 4.1425e-01 7.5726e-03 -3.7041e-01 -9.7489e+00 1.8924e+00
261 1.7384e-04 1.5283e-04 3.0881e+00 8.4108e-01 4.1414e-01 -5.0961e-02 -3.0879e-02 -9.7691e+00 1.8993e+00
262 1.8335e-04 1.6031e-04 3.0877e+00 8.4129e-01 4.1400e-01 1.9446e-02 -9.6440e-01 -9.7918e+00 1.9063e+00
263 1.8045e-04 1.5551e-04 3.0885e+00 8.4199e-01 4.1467e-01 -2.0481e-02 -3.1028e-01 -9.7095e+00 1.9135e+00
264 1.7507e-04 1.5196e-04 3.0881e+00 8.4159e-01 4.1438e-01 -2.5604e-02 -6.4283e-01 -9.7327e+00 1.9204e+00
265 1.8339e-04 1.5733e-04 3.0879e+00 8.4017e-01 4.1491e-01 -3.3564e-02 1.9849e-01 -9.6946e+00 1.9270e+00
266 1.7954e-04 1.5793e-04 3.0899e+00 8.4204e-01 4.1595e-01 -6.9741e-02 -3.4806e-01 -9.7113e+00 1.9335e+00
267 1.8313e-04 1.5585e-04 3.0903e+00 8.4208e-01 4.1726e-01 3.6016e-02 4.5958e-01 -9.8429e+00 1.9406e+00
268 1.7851e-04 1.5253e-04 3.0896e+00 8.4267e-01 4.1733e-01 -3.3141e-02 -1.0207e-01 -9.7217e+00 1.9473e+00
269 1.6945e-04 1.4333e-04 3.0901e+00 8.4174e-01 4.1721e-01 -1.7689e-03 1.5654e-01 -9.6837e+00 1.9543e+00
270 1.6897e-04 1.4262e-04 3.0896e+00 8.4335e-01 4.1717e-01 9.1613e-02 3.3771e-01 -9.7847e+00 1.9609e+00
271 1.7703e-04 1.4824e-04 3.0906e+00 8.4172e-01 4.1516e-01 9.0949e-02 -6.8331e-02 -9.6835e+00 1.9680e+00
272 1.7477e-04 1.4889e-04 3.0902e+00 8.4298e-01 4.1567e-01 1.1412e-02 -3.3639e-01 -9.7334e+00 1.9756e+00
273 1.7239e-04 1.4697e-04 3.0909e+00 8.4104e-01 4.1598e-01 -7.6059e-02 -4.6275e-02 -9.8090e+00 1.9825e+00
274 1.7377e-04 1.4940e-04 3.0912e+00 8.4222e-01 4.1573e-01 4.9623e-03 3.8963e-01 -9.7922e+00 1.9901e+00
275 1.7652e-04 1.4781e-04 3.0913e+00 8.4116e-01 4.1569e-01 6.8865e-03 2.3142e-01 -9.7086e+00 1.9971e+00
276 1.7640e-04 1.4554e-04 3.0909e+00 8.4304e-01 4.1771e-01 2.4413e-02 7.0926e-01 -9.6026e+00 2.0042e+00
277 1.7289e-04 1.4856e-04 3.0919e+00 8.4273e-01 4.1679e-01 -1.8254e-02 1.4427e-01 -9.6954e+00 2.0109e+00
278 1.6986e-04 1.4628e-04 3.0920e+00 8.4205e-01 4.1651e-01 7.5441e-02 2.1296e-01 -9.7165e+00 2.0176e+00
279 1.7807e-04 1.5337e-04 3.0926e+00 8.4298e-01 4.1798e-01 2.5832e-02 3.2144e-01 -9.7259e+00 2.0244e+00
280 1.8144e-04 1.5546e-04 3.0908e+00 8.4209e-01 4.1595e-01 2.6038e-03 -2.3136e-01 -9.7287e+00 2.0321e+00
281 1.7526e-04 1.5141e-04 3.0908e+00 8.4322e-01 4.1714e-01 5.9158e-02 4.4439e-01 -9.6857e+00 2.0386e+00
282 1.8519e-04 1.5637e-04 3.0905e+00 8.4000e-01 4.1540e-01 7.9685e-02 3.0226e-02 -9.7048e+00 2.0452e+00
283 1.8417e-04 1.5493e-04 3.0910e+00 8.4117e-01 4.1590e-01 -5.3673e-02 -1.1825e-01 -9.7737e+00 2.0519e+00
284 1.7780e-04 1.5054e-04 3.0917e+00 8.4179e-01 4.1667e-01 -2.8793e-02 9.8417e-01 -9.7777e+00 2.0587e+00
285 1.8146e-04 1.5066e-04 3.0927e+00 8.4129e-01 4.1529e-01 3.5802e-03 -2.3461e-01 -9.7835e+00 2.0653e+00
286 1.8461e-04 1.5726e-04 3.0936e+00 8.4032e-01 4.1720e-01 -2.8094e-02 2.8668e-01 -9.7608e+00 2.0721e+00
287 1.8164e-04 1.5530e-04 3.0942e+00 8.4169e-01 4.1656e-01 -1.4326e-02 2.4273e-01 -9.6907e+00 2.0791e+00
288 1.8988e-04 1.6092e-04 3.0946e+00 8.4169e-01 4.1693e-01 2.9949e-02 -3.3884e-01 -9.7468e+00 2.0859e+00
289 1.8038e-04 1.5179e-04 3.0938e+00 8.4037e-01 4.1600e-01 -4.9196e-03 -1.6621e-01 -9.7950e+00 2.0929e+00
290 1.8683e-04 1.5702e-04 3.0940e+00 8.3957e-01 4.1507e-01 3.8354e-02 3.8554e-01 -9.7066e+00 2.1005e+00
291 1.8415e-04 1.5232e-04 3.0941e+00 8.3972e-01 4.1500e-01 4.7620e-02 1.5220e-01 -9.6909e+00 2.1075e+00
292 1.8486e-04 1.5578e-04 3.0941e+00 8.4017e-01 4.1618e-01 -1.2197e-02 7.5847e-01 -9.7813e+00 2.1141e+00
293 1.7200e-04 1.4831e-04 3.0945e+00 8.4219e-01 4.1723e-01 6.5216e-02 -6.0853e-01 -9.6771e+00 2.1214e+00
294 1.6862e-04 1.4282e-04 3.0931e+00 8.4275e-01 4.1743e-01 2.3386e-04 3.3512e-04 -9.7488e+00 2.1284e+00
295 1.7229e-04 1.4487e-04 3.0934e+00 8.4082e-01 4.1800e-01 -1.7975e-02 2.6042e-01 -9.7991e+00 2.1350e+00
296 1.7083e-04 1.4292e-04 3.0926e+00 8.4152e-01 4.1764e-01 3.2473e-03 4.1796e-01 -9.8264e+00 2.1419e+00
297 1.6935e-04 1.4627e-04 3.0937e+00 8.3990e-01 4.1609e-01 -4.4901e-02 4.8845e-01 -9.7817e+00 2.1496e+00
298 1.7599e-04 1.5002e-04 3.0941e+00 8.3817e-01 4.1527e-01 1.9763e-02 6.1553e-02 -9.6709e+00 2.1566e+00
299 1.8294e-04 1.5048e-04 3.0940e+00 8.3887e-01 4.1527e-01 -1.6315e-02 1.7705e-02 -9.7655e+00 2.1642e+00
300 1.8963e-04 1.5647e-04 3.0933e+00 8.3881e-01 4.1625e-01 -1.4105e-02 -3.3141e-01 -9.8335e+00 2.1711e+00
301 1.8145e-04 1.5007e-04 3.0944e+00 8.4078e-01 4.1702e-01 2.8634e-02 5.2965e-01 -9.6733e+00 2.1781e+00
302 1.7907e-04 1.5336e-04 3.0937e+00 8.3930e-01 4.1599e-01 8.5660e-02 -4.6754e-01 -9.7420e+00 2.1850e+00
303 1.7553e-04 1.4629e-04 3.0928e+00 8.3980e-01 4.1615e-01 3.9819e-02 1.6450e-01 -9.7911e+00 2.1922e+00
304 1.7909e-04 1.4900e-04 3.0921e+00 8.4066e-01 4.1548e-01 4.9393e-02 1.4961e-01 -9.7728e+00 2.1991e+00
305 1.9296e-04 1.5862e-04 3.0933e+00 8.4164e-01 4.1493e-01 5.8556e-02 -5.8518e-01 -9.6990e+00 2.2067e+00
306 1.8521e-04 1.5034e-04 3.0928e+00 8.4134e-01 4.1570e-01 -3.2085e-02 -2.2546e-01 -9.7633e+00 2.2134e+00
307 1.8501e-04 1.4730e-04 3.0917e+00 8.4104e-01 4.1473e-01 -3.8131e-02 -6.7185e-01 -9.6818e+00 2.2200e+00
308 1.9785e-04 1.5846e-04 3.0914e+00 8.4129e-01 4.1443e-01 -7.8382e-02 -8.6902e-01 -9.7687e+00 2.2269e+00
309 1.9373e-04 1.5932e-04 3.0923e+00 8.4262e-01 4.1606e-01 5.1829e-02 -3.0338e-01 -9.7230e+00 2.2345e+00
310 1.9476e-04 1.6502e-04 3.0915e+00 8.4139e-01 4.1570e-01 4.5438e-02 5.8732e-02 -9.6401e+00 2.2411e+00
311 1.9840e-04 1.6384e-04 3.0933e+00 8.4213e-01 4.1494e-01 4.3834e-02 -1.6812e-01 -9.8320e+00 2.2476e+00
312 2.0418e-04 1.6507e-04 3.0941e+00 8.4349e-01 4.1554e-01 5.6001e-03 -3.9710e-01 -9.7329e+00 2.2545e+00
313 2.0890e-04 1.7154e-04 3.0943e+00 8.4215e-01 4.1550e-01 3.5088e-02 -6.3395e-01 -9.7306e+00 2.2615e+00
314 1.9814e-04 1.6252e-04 3.0942e+00 8.4165e-01 4.1612e-01 -7.9825e-02 -4.1530e-02 -9.7296e+00 2.2684e+00
315 1.9503e-04 1.5876e-04 3.0938e+00 8.4166e-01 4.1675e-01 5.5148e-02 -6.7585e-02 -9.6960e+00 2.2750e+00
316 1.9940e-04 1.5634e-04 3.0941e+00 8.4027e-01 4.1567e-01 -1.7832e-02 -2.9502e-01 -9.7427e+00 2.2820e+00
317 2.0566e-04 1.6061e-04 3.0943e+00 8.3931e-01 4.1705e-01 -1.0577e-02 2.8623e-01 -9.6667e+00 2.2884e+00
318 2.0058e-04 1.5550e-04 3.0944e+00 8.4048e-01 4.1603e-01 2.5516e-02 -8.6280e-03 -9.7363e+00 2.2951e+00
319 2.0027e-04 1.5689e-04 3.0944e+00 8.4177e-01 4.1614e-01 -3.9220e-02 3.3835e-01 -9.7222e+00 2.3020e+00
320 1.9877e-04 1.5520e-04 3.0947e+00 8.4326e-01 4.1631e-01 3.7608e-02 -3.4118e-01 -9.6869e+00 2.3086e+00
321 1.9293e-04 1.5181e-04 3.0946e+00 8.4298e-01 4.1590e-01 2.8460e-02 2.8594e-01 -9.5765e+00 2.3155e+00
322 1.8772e-04 1.4844e-04 3.0944e+00 8.4236e-01 4.1602e-01 1.6294e-02 1.2970e-01 -9.6660e+00 2.3223e+00
323 1.9072e-04 1.5427e-04 3.0941e+00 8.4202e-01 4.1498e-01 1.1580e-02 -4.2859e-02 -9.6065e+00 2.3292e+00
324 1.9541e-04 1.5719e-04 3.0954e+00 8.4329e-01 4.1592e-01 7.0925e-02 4.4455e-01 -9.6884e+00 2.3361e+00
325 1.9785e-04 1.5578e-04 3.0952e+00 8.4229e-01 4.1570e-01 -7.2967e-03 4.1754e-01 -9.7971e+00 2.3434e+00
326 2.0733e-04 1.6176e-04 3.0946e+00 8.4169e-01 4.1348e-01 4.2693e-03 -5.7411e-01 -9.7106e+00 2.3503e+00
327 1.9943e-04 1.5653e-04 3.0941e+00 8.4279e-01 4.1408e-01 -5.2028e-03 -6.0257e-01 -9.7655e+00 2.3568e+00
328 1.9028e-04 1.4976e-04 3.0944e+00 8.4316e-01 4.1588e-01 8.9754e-02 -1.9926e-01 -9.7387e+00 2.3646e+00
329 1.9044e-04 1.4904e-04 3.0951e+00 8.4426e-01 4.1600e-01 4.6756e-03 5.2970e-01 -9.8515e+00 2.3713e+00
330 1.8428e-04 1.4497e-04 3.0941e+00 8.4487e-01 4.1633e-01 4.7916e-02 4.1718e-01 -9.7392e+00 2.3785e+00
331 1.8865e-04 1.4674e-04 3.0938e+00 8.4515e-01 4.1595e-01 -4.3436e-02 -8.0802e-02 -9.8318e+00 2.3862e+00
332 1.8528e-04 1.4537e-04 3.0932e+00 8.4327e-01 4.1517e-01 -5.6627e-02 -1.9332e-01 -9.7336e+00 2.3931e+00
333 1.8448e-04 1.4754e-04 3.0931e+00 8.4157e-01 4.1518e-01 2.5968e-02 -3.7072e-01 -9.8347e+00 2.4003e+00
334 1.8786e-04 1.5239e-04 3.0923e+00 8.4043e-01 4.1534e-01 -3.8853e-02 2.7917e-01 -9.8115e+00 2.4075e+00
335 1.7995e-04 1.4924e-04 3.0925e+00 8.4226e-01 4.1732e-01 -4.9535e-02 4.6139e-01 -9.8821e+00 2.4155e+00
336 1.8380e-04 1.5025e-04 3.0931e+00 8.4189e-01 4.1594e-01 6.7364e-02 -3.3119e-02 -9.8528e+00 2.4223e+00
337 1.8792e-04 1.5044e-04 3.0929e+00 8.4236e-01 4.1560e-01 3.0682e-02 3.2087e-01 -9.7840e+00 2.4293e+00
338 1.8727e-04 1.4682e-04 3.0933e+00 8.4318e-01 4.1594e-01 -1.9336e-04 -1.2814e-01 -9.8293e+00 2.4370e+00
339 1.8853e-04 1.4995e-04 3.0933e+00 8.4308e-01 4.1592e-01 -1.5185e-02 2.0287e-01 -9.8438e+00 2.4438e+00
340 1.8299e-04 1.4681e-04 3.0938e+00 8.4522e-01 4.1771e-01 1.8900e-02 1.6901e-01 -9.7834e+00 2.4505e+00
341 1.9210e-04 1.5422e-04 3.0942e+00 8.4296e-01 4.1596e-01 1.3757e-02 -2.8863e-01 -9.8570e+00 2.4575e+00
342 1.8823e-04 1.5483e-04 3.0947e+00 8.4286e-01 4.1551e-01 7.2663e-02 -7.1227e-01 -9.7078e+00 2.4646e+00
343 1.9004e-04 1.5943e-04 3.0958e+00 8.4389e-01 4.1671e-01 -4.1851e-02 -3.9393e-01 -9.8298e+00 2.4712e+00
344 1.9833e-04 1.6470e-04 3.0953e+00 8.4247e-01 4.1642e-01 6.5413e-02 3.0981e-01 -9.7311e+00 2.4778e+00
345 2.0154e-04 1.6426e-04 3.0942e+00 8.4274e-01 4.1645e-01 -1.4309e-02 5.0246e-01 -9.8170e+00 2.4847e+00
346 1.9538e-04 1.6222e-04 3.0942e+00 8.4179e-01 4.1433e-01 -3.3885e-02 -5.0641e-01 -9.8497e+00 2.4912e+00
347 1.9017e-04 1.5931e-04 3.0943e+00 8.4215e-01 4.1598e-01 -3.3082e-02 3.8874e-01 -9.8611e+00 2.4981e+00
348 1.9912e-04 1.6195e-04 3.0948e+00 8.4005e-01 4.1402e-01 -7.7447e-02 -7.3603e-01 -9.7151e+00 2.5050e+00
349 1.7865e-04 1.4419e-04 3.0947e+00 8.4091e-01 4.1530e-01 1.7393e-02 1.6011e-01 -9.7558e+00 2.5123e+00
350 1.8769e-04 1.5249e-04 3.0952e+00 8.4136e-01 4.1541e-01 2.7369e-02 -1.8175e-01 -9.8561e+00 2.5187e+00
351 2.0058e-04 1.6421e-04 3.0957e+00 8.4261e-01 4.1562e-01 7.5426e-02 5.0430e-01 -9.8040e+00 2.5253e+00
352 1.8896e-04 1.5423e-04 3.0952e+00 8.4279e-01 4.1607e-01 -3.3495e-03 -1.9482e-01 -9.7399e+00 2.5318e+00
353 1.8599e-04 1.5012e-04 3.0965e+00 8.4226e-01 4.1606e-01 -7.9484e-02 1.0134e-01 -9.6992e+00 2.5397e+00
354 1.8197e-04 1.4877e-04 3.0962e+00 8.4432e-01 4.1693e-01 -6.9694e-02 2.0975e-01 -9.7825e+00 2.5467e+00
355 1.8540e-04 1.5379e-04 3.0958e+00 8.4219e-01 4.1509e-01 8.2224e-03 -3.6317e-01 -9.7333e+00 2.5541e+00
356 1.9268e-04 1.5739e-04 3.0963e+00 8.4232e-01 4.1506e-01 3.0072e-02 -8.7312e-01 -9.8263e+00 2.5619e+00
357 1.8844e-04 1.5712e-04 3.0959e+00 8.4144e-01 4.1504e-01 7.5418e-02 3.2258e-01 -9.7009e+00 2.5691e+00
358 1.9452e-04 1.6181e-04 3.0960e+00 8.4366e-01 4.1572e-01 -9.9058e-04 3.7660e-03 -9.7296e+00 2.5762e+00
359 1.8850e-04 1.5407e-04 3.0963e+00 8.4205e-01 4.1528e-01 -2.6305e-02 -8.8437e-03 -9.7066e+00 2.5831e+00
360 1.9182e-04 1.5545e-04 3.0970e+00 8.4465e-01 4.1665e-01 5.0546e-02 -2.2299e-02 -9.6046e+00 2.5905e+00
361 1.9496e-04 1.5794e-04 3.0974e+00 8.4392e-01 4.1681e-01 2.9916e-02 4.7878e-01 -9.7214e+00 2.5971e+00
362 2.0207e-04 1.5999e-04 3.0986e+00 8.4324e-01 4.1617e-01 3.9893e-02 -2.3096e-02 -9.7533e+00 2.6042e+00
363 2.0468e-04 1.6344e-04 3.0989e+00 8.4091e-01 4.1505e-01 -4.9241e-02 -2.8577e-01 -9.7106e+00 2.6116e+00
364 2.0304e-04 1.6301e-04 3.0991e+00 8.4295e-01 4.1655e-01 1.3507e-01 -3.0676e-01 -9.7809e+00 2.6188e+00
365 1.9567e-04 1.5678e-04 3.0981e+00 8.4334e-01 4.1729e-01 -1.3299e-02 1.3285e-01 -9.6587e+00 2.6258e+00
